language;language_level;role_object;pipeline;chat
English;A1;"{""setting"": ""Talking to a colleague during lunch break."", ""roles"": [""colleague"", ""employee""], ""GPT_role"": ""employee"", ""user_role"": ""colleague""}";RoleFitnessLangugeLevel(1);"[{""role"": ""system"", ""content"": ""You are an AI assistant that helps people find information.""}, {""role"": ""user"", ""content"": ""Talking to a colleague during lunch break.. The user is a employee. Act as if you were colleague. Participate in a dialogue as colleague in English. Generate one conversation line. You can only speak English on level A1. A1 is defined as Basic - Can understand and use familiar everyday expressions and very basic phrases aimed at the satisfaction of needs of a concrete type. Can introduce him/herself and others and can ask and answer questions about personal details such as where he/she lives, people he/she knows and things he/she has. Can interact in a simple way provided the other person talks slowly and clearly and is prepared to help.. From now on, start all your responses with: colleague: ...""}, {""role"": ""user"", ""content"": ""Employee: Hi, where's your house?""}, {""role"": ""assistant"", ""content"": ""Colleague: My house is near the big park in the city center.""}, {""role"": ""user"", ""content"": ""Employee: Cool! Do you like the park?""}, {""role"": ""assistant"", ""content"": ""Colleague: Yes, I like park. It is very beautiful.""}, {""role"": ""user"", ""content"": ""Employee: Yeah, parks are cool. They're quiet and pretty.""}, {""role"": ""assistant"", ""content"": ""Colleague: Yes, I like quiet and pretty. I go to park for walk.""}, {""role"": ""user"", ""content"": ""Employee: That's cool! I like walking too. It's good for us.""}, {""role"": ""assistant"", ""content"": ""Colleague: Yes, walking good. I like walking in park. It makes happy.""}, {""role"": ""user"", ""content"": ""Employee: Yes, happy is nice. I like happy. You like park? Good, park is nice!""}, {""role"": ""assistant"", ""content"": ""Colleague: Yes, I like park. Park is nice. I feel happy in park.""}, {""role"": ""user"", ""content"": ""Employee: Great! You're happy, that's good. You like the park? I like that too.""}, {""role"": ""assistant"", ""content"": ""Colleague: Yes, park is good. We both like park. It is nice.""}]"
English;A1;"{""setting"": ""Talking to the speaker at a conference afterparty."", ""roles"": [""conference attendee"", ""speaker""], ""GPT_role"": ""speaker"", ""user_role"": ""conference attendee""}";RoleFitnessLangugeLevel(1);"[{""role"": ""system"", ""content"": ""You are an AI assistant that helps people find information.""}, {""role"": ""user"", ""content"": ""Talking to the speaker at a conference afterparty.. The user is a speaker. Act as if you were conference attendee. Participate in a dialogue as conference attendee in English. Generate one conversation line. You can only speak English on level A1. A1 is defined as Basic - Can understand and use familiar everyday expressions and very basic phrases aimed at the satisfaction of needs of a concrete type. Can introduce him/herself and others and can ask and answer questions about personal details such as where he/she lives, people he/she knows and things he/she has. Can interact in a simple way provided the other person talks slowly and clearly and is prepared to help.. From now on, start all your responses with: conference attendee: ...""}, {""role"": ""user"", ""content"": ""Speaker: Hi, good to see you! I am the speaker. I live in a city. I spoke at the conference today. Did you like the conference?""}, {""role"": ""assistant"", ""content"": ""Conference attendee: Yes, I like. You talk good. Where you live?""}, {""role"": ""user"", ""content"": ""Speaker: Thanks! My home is in New York. Big city! Your home? Where?""}, {""role"": ""assistant"", ""content"": ""Conference attendee: My home London. Big city too!""}, {""role"": ""user"", ""content"": ""Speaker: Oh, London! Nice, nice. I like London. Lots of nice things there. Do you like New York?""}, {""role"": ""assistant"", ""content"": ""Conference attendee: Yes, I like New York. Big buildings! I visit one time.""}, {""role"": ""user"", ""content"": ""Speaker: You like big buildings? New York has many. Many people come. You happy? Come again soon, yes?""}, {""role"": ""assistant"", ""content"": ""Conference attendee: Yes, I happy. I visit again. Thank you.""}, {""role"": ""user"", ""content"": ""Speaker: Good, good! New York is waiting for you. Thank you for talking. Good night!""}, {""role"": ""assistant"", ""content"": ""Conference attendee: Good night! Thank you.""}, {""role"": ""user"", ""content"": ""Speaker to conference attendee: You're welcome! Have a good rest. Bye!""}, {""role"": ""assistant"", ""content"": ""Conference attendee: Bye! Good night.""}]"
English;A1;"{""setting"": ""In a bank."", ""roles"": [""customer"", ""bank teller""], ""GPT_role"": ""bank teller"", ""user_role"": ""customer""}";RoleFitnessLangugeLevel(1);"[{""role"": ""system"", ""content"": ""You are an AI assistant that helps people find information.""}, {""role"": ""user"", ""content"": ""In a bank.. The user is a bank teller. Act as if you were customer. Participate in a dialogue as customer in English. Generate one conversation line. You can only speak English on level A1. A1 is defined as Basic - Can understand and use familiar everyday expressions and very basic phrases aimed at the satisfaction of needs of a concrete type. Can introduce him/herself and others and can ask and answer questions about personal details such as where he/she lives, people he/she knows and things he/she has. Can interact in a simple way provided the other person talks slowly and clearly and is prepared to help.. From now on, start all your responses with: customer: ...""}, {""role"": ""user"", ""content"": ""Bank teller: Hi! What can I do for you?""}, {""role"": ""assistant"", ""content"": ""Customer: Hello. I want money. Take from my account, please.""}, {""role"": ""user"", ""content"": ""Bank teller: Alright. How many dollars you need?""}, {""role"": ""assistant"", ""content"": ""Customer: I need 200 dollars, please.""}, {""role"": ""user"", ""content"": ""Bank teller: Alright. I'll get your 200 dollars now.""}, {""role"": ""assistant"", ""content"": ""Customer: Thank you.""}, {""role"": ""user"", ""content"": ""Bank teller: No problem!""}, {""role"": ""assistant"", ""content"": ""Customer: Goodbye.""}, {""role"": ""user"", ""content"": ""Bank teller: Bye! Have nice day!""}, {""role"": ""assistant"", ""content"": ""Customer: You too, bye.""}, {""role"": ""user"", ""content"": ""Bank teller: Thanks! See you!""}, {""role"": ""assistant"", ""content"": ""Customer: Yes, see you.""}]"
English;A2;"{""setting"": ""On a date with a girl."", ""roles"": [""man"", ""woman""], ""GPT_role"": ""man"", ""user_role"": ""woman""}";RoleFitnessLangugeLevel(1);"[{""role"": ""system"", ""content"": ""You are an AI assistant that helps people find information.""}, {""role"": ""user"", ""content"": ""On a date with a girl.. The user is a man. Act as if you were woman. Participate in a dialogue as woman in English. Generate one conversation line. You can only speak English on level A2. A2 is defined as Basic - Can understand sentences and frequently used expressions related to areas of most immediate relevance (e.g. very basic personal and family information, shopping, local geography, employment). Can communicate in simple and routine tasks requiring a simple and direct exchange of information on familiar and routine matters.  Can describe in simple terms aspects of his/her background, immediate environment and matters in areas of immediate need.. From now on, start all your responses with: woman: ...""}, {""role"": ""user"", ""content"": ""Man: I like this place a lot. It's really good. Do you like it too?""}, {""role"": ""assistant"", ""content"": ""Woman: Yes, I like it. It's very nice.""}, {""role"": ""user"", ""content"": ""Man: That's nice. So, what food do you like?""}, {""role"": ""assistant"", ""content"": ""Woman: I like pizza and salad. How about you?""}, {""role"": ""user"", ""content"": ""Man: Me too, I like pizza. It's yummy. And burgers, I like them too.""}, {""role"": ""assistant"", ""content"": ""Woman: That's good. I also like burgers sometimes.""}, {""role"": ""user"", ""content"": ""Man: Nice. We like the same things. Shall we get some pizza and burgers?""}, {""role"": ""assistant"", ""content"": ""Woman: Yes, that's a good idea. I am hungry.""}, {""role"": ""user"", ""content"": ""Man: Awesome! Let's get some food. I'm hungry too.""}, {""role"": ""assistant"", ""content"": ""Woman: Yes, let's eat. I'm excited for the pizza and burgers.""}, {""role"": ""user"", ""content"": ""Man: I think so too. It's going to be yummy. Let's get it.""}, {""role"": ""assistant"", ""content"": ""Woman: Yes, let's get it. I can't wait to eat.""}]"
English;A2;"{""setting"": ""In a library."", ""roles"": [""student"", ""librarian""], ""GPT_role"": ""librarian"", ""user_role"": ""student""}";RoleFitnessLangugeLevel(1);"[{""role"": ""system"", ""content"": ""You are an AI assistant that helps people find information.""}, {""role"": ""user"", ""content"": ""In a library.. The user is a librarian. Act as if you were student. Participate in a dialogue as student in English. Generate one conversation line. You can only speak English on level A2. A2 is defined as Basic - Can understand sentences and frequently used expressions related to areas of most immediate relevance (e.g. very basic personal and family information, shopping, local geography, employment). Can communicate in simple and routine tasks requiring a simple and direct exchange of information on familiar and routine matters.  Can describe in simple terms aspects of his/her background, immediate environment and matters in areas of immediate need.. From now on, start all your responses with: student: ...""}, {""role"": ""user"", ""content"": ""Librarian: Hi! What book do you need help to find today?""}, {""role"": ""assistant"", ""content"": ""Student: Hello! I look for book about animals for school project. Can you help please?""}, {""role"": ""user"", ""content"": ""Librarian: Yes, we do! We have lots of books on animals. You want one on a certain animal or just about animals in general?""}, {""role"": ""assistant"", ""content"": ""Student: I need book about lions. I write about lions for school. Thank you for help.""}, {""role"": ""user"", ""content"": ""Librarian: Good pick! Lion books are in nature area. It's three rows from door. Can I help you find it?""}, {""role"": ""assistant"", ""content"": ""Student: Yes please, I not know library well. Can you show me? Thank you.""}, {""role"": ""user"", ""content"": ""Librarian: Sure, I can show you. Come with me, let's go to the nature section.""}, {""role"": ""assistant"", ""content"": ""Student: Thank you very much. I follow you.""}, {""role"": ""user"", ""content"": ""Librarian: You're welcome. Look, here are some books about lions. Pick any you want.""}, {""role"": ""assistant"", ""content"": ""Student: Thank you for help. I look these books now.""}, {""role"": ""user"", ""content"": ""Librarian: Sure thing! If you need more help, just ask. Enjoy your book!""}, {""role"": ""assistant"", ""content"": ""Student: Thank you. I ask if need help. Goodbye.""}]"
English;A2;"{""setting"": ""In a cafe."", ""roles"": [""customer"", ""barista""], ""GPT_role"": ""barista"", ""user_role"": ""customer""}";RoleFitnessLangugeLevel(1);"[{""role"": ""system"", ""content"": ""You are an AI assistant that helps people find information.""}, {""role"": ""user"", ""content"": ""In a cafe.. The user is a barista. Act as if you were customer. Participate in a dialogue as customer in English. Generate one conversation line. You can only speak English on level A2. A2 is defined as Basic - Can understand sentences and frequently used expressions related to areas of most immediate relevance (e.g. very basic personal and family information, shopping, local geography, employment). Can communicate in simple and routine tasks requiring a simple and direct exchange of information on familiar and routine matters.  Can describe in simple terms aspects of his/her background, immediate environment and matters in areas of immediate need.. From now on, start all your responses with: customer: ...""}, {""role"": ""user"", ""content"": ""Barista: Hi there! What would you like to drink today?""}, {""role"": ""assistant"", ""content"": ""Customer: I want a big coffee, please.""}, {""role"": ""user"", ""content"": ""Barista: Ok! You like milk or sugar in coffee?""}, {""role"": ""assistant"", ""content"": ""Customer: Yes, please. Two sugars and a little milk.""}, {""role"": ""user"", ""content"": ""Barista: So, one large coffee, two sugars, a bit of milk. Need anything more?""}, {""role"": ""assistant"", ""content"": ""Customer: No, thank you. That is all.""}, {""role"": ""user"", ""content"": ""Barista: Great! Your coffee will be ready shortly. Can you please make your payment at the counter?""}, {""role"": ""assistant"", ""content"": ""Customer: Okay, I go to pay now. Thank you.""}, {""role"": ""user"", ""content"": ""Barista: No problem! Pay first, then get your coffee there. Have a good day!""}, {""role"": ""assistant"", ""content"": ""Customer: Thank you! You too have a good day.""}, {""role"": ""user"", ""content"": ""Barista: Thanks a lot! Have a great coffee. Hope to see you again!""}, {""role"": ""assistant"", ""content"": ""Customer: Thank you! I will come again. Goodbye.""}]"
English;B1;"{""setting"": ""Asking for direction in an unknown city."", ""roles"": [""tourist"", ""local resident""], ""GPT_role"": ""local resident"", ""user_role"": ""tourist""}";RoleFitnessLangugeLevel(1);"[{""role"": ""system"", ""content"": ""You are an AI assistant that helps people find information.""}, {""role"": ""user"", ""content"": ""Asking for direction in an unknown city.. The user is a local resident. Act as if you were tourist. Participate in a dialogue as tourist in English. Generate one conversation line. You can only speak English on level B1. B1 is defined as Intermediate - Can understand the main points of clear standard input on familiar matters regularly encountered in work, school, leisure, etc. Can deal with most situations likely to arise whilst travelling in an area where the language is spoken.  Can produce simple connected text on topics which are familiar or of personal interest. Can describe experiences and events, dreams, hopes & ambitions and briefly give reasons and explanations for opinions and plans.. From now on, start all your responses with: tourist: ...""}, {""role"": ""user"", ""content"": ""Local resident: Of course, I can show you the way! Where do you want to go?""}, {""role"": ""assistant"", ""content"": ""Tourist: Thank you, I'm trying to find the local museum. Can you tell me the best way to get there?""}, {""role"": ""user"", ""content"": ""Local resident: Of course, glad to assist! Just head straight on for a couple of blocks, then make a left at the large park. Continue on until you spot a large red building, that's our town's museum! Have a wonderful time!""}, {""role"": ""assistant"", ""content"": ""Tourist: Thank you for your help! I will follow your direction. I'm looking forward to visiting the museum.""}, {""role"": ""user"", ""content"": ""Local resident: You bet! I bet you'll really like the museum. If you get lost or need help, just ask. Have a great visit!""}, {""role"": ""assistant"", ""content"": ""Tourist: I appreciate your kindness. I'm excited to explore the museum. If I need any more directions, I'll be sure to ask. Thank you again!""}, {""role"": ""user"", ""content"": ""Local resident: Sure thing! Always happy to help out. Have fun at the museum. You're gonna love it!""}, {""role"": ""assistant"", ""content"": ""Tourist: I'm sure I will! Thanks again for your help and your warm welcome. It makes me feel at home in this new city.""}, {""role"": ""user"", ""content"": ""Local resident: Great to know you're liking it here! Happy to help anytime. Have fun exploring our town and ask me if you need anything else. Travel safe!""}, {""role"": ""assistant"", ""content"": ""Tourist: Your hospitality is much appreciated. I'm sure I'll have a great time exploring. Thank you once again and have a wonderful day!""}, {""role"": ""user"", ""content"": ""Local resident: Thanks a lot! You're really nice. Have a great day looking around and having fun at the museum. If you need anything else, just ask. Be safe!""}, {""role"": ""assistant"", ""content"": ""Tourist: Thank you for your warm wishes. I'll keep your offer in mind if I need any further assistance. Have a great day too!""}]"
English;B1;"{""setting"": ""On a date with a girl."", ""roles"": [""man"", ""woman""], ""GPT_role"": ""man"", ""user_role"": ""woman""}";RoleFitnessLangugeLevel(1);"[{""role"": ""system"", ""content"": ""You are an AI assistant that helps people find information.""}, {""role"": ""user"", ""content"": ""On a date with a girl.. The user is a man. Act as if you were woman. Participate in a dialogue as woman in English. Generate one conversation line. You can only speak English on level B1. B1 is defined as Intermediate - Can understand the main points of clear standard input on familiar matters regularly encountered in work, school, leisure, etc. Can deal with most situations likely to arise whilst travelling in an area where the language is spoken.  Can produce simple connected text on topics which are familiar or of personal interest. Can describe experiences and events, dreams, hopes & ambitions and briefly give reasons and explanations for opinions and plans.. From now on, start all your responses with: woman: ...""}, {""role"": ""user"", ""content"": ""Man: Isn't it a nice evening? I like these quiet times, do you?""}, {""role"": ""assistant"", ""content"": ""Woman: Yes, it's really a lovely evening. I also enjoy quiet times like these. They're peaceful, aren't they?""}, {""role"": ""user"", ""content"": ""Man: Yes, they really are. It's a nice time to enjoy the little things in life. What do you like to do to relax and enjoy quiet moments?""}, {""role"": ""assistant"", ""content"": ""Woman: To relax and enjoy quiet moments, I like to read books or listen to music. Sometimes, I just sit and enjoy the silence. It's really soothing. And what about you?""}, {""role"": ""user"", ""content"": ""Man: That seems calm. I like walking or just sitting, watching things happen. It makes my mind free.""}, {""role"": ""assistant"", ""content"": ""Woman: That sounds really nice. It's interesting how simple things like walking or just observing can free our minds. It's a great way to unwind.""}, {""role"": ""user"", ""content"": ""Man: Yeah, it's true. I believe we should find joy in easy things. It helps us stay balanced.""}, {""role"": ""assistant"", ""content"": ""Woman: I totally agree with you. It's the simple things in life that bring us the most joy. It's so important to find balance in our lives.""}, {""role"": ""user"", ""content"": ""Man: It's good to meet you. You think like me. We should always enjoy the little things in life.""}, {""role"": ""assistant"", ""content"": ""Woman: I'm glad to meet you too. It's nice to find someone who shares the same thoughts. Yes, enjoying the little things in life is truly important.""}, {""role"": ""user"", ""content"": ""Man: That's great to know. Perhaps we can hang out more, doing fun stuff we both like.""}, {""role"": ""assistant"", ""content"": ""Woman: That sounds like a wonderful idea. I would really enjoy spending more time together doing the things we both love.""}]"
English;B1;"{""setting"": ""In a cafe."", ""roles"": [""customer"", ""barista""], ""GPT_role"": ""barista"", ""user_role"": ""customer""}";RoleFitnessLangugeLevel(1);"[{""role"": ""system"", ""content"": ""You are an AI assistant that helps people find information.""}, {""role"": ""user"", ""content"": ""In a cafe.. The user is a barista. Act as if you were customer. Participate in a dialogue as customer in English. Generate one conversation line. You can only speak English on level B1. B1 is defined as Intermediate - Can understand the main points of clear standard input on familiar matters regularly encountered in work, school, leisure, etc. Can deal with most situations likely to arise whilst travelling in an area where the language is spoken.  Can produce simple connected text on topics which are familiar or of personal interest. Can describe experiences and events, dreams, hopes & ambitions and briefly give reasons and explanations for opinions and plans.. From now on, start all your responses with: customer: ...""}, {""role"": ""user"", ""content"": ""Barista: Morning! What can I get you? How about our special coffee or a fresh bun?""}, {""role"": ""assistant"", ""content"": ""Customer: Good morning! I'd like to try your special coffee, please. And also, do you have any chocolate buns?""}, {""role"": ""user"", ""content"": ""Barista: Sure, we got yummy choco buns! So, it's one special coffee and a choco bun for you, yeah? Anything else you'd like?""}, {""role"": ""assistant"", ""content"": ""Customer: That sounds perfect, thank you. Could I also have a glass of water, please?""}, {""role"": ""user"", ""content"": ""Barista: Sure thing, I'll get you some water as well. So, we've got one special coffee, a choco bun, and a glass of water. I'll get that all ready for you now.""}, {""role"": ""assistant"", ""content"": ""Customer: Great, thank you! I'll be sitting over there by the window. Can you bring it over when it's ready?""}, {""role"": ""user"", ""content"": ""Barista: Sure thing, no worries! Your order will be with you once it's ready. Enjoy your view by the window!""}, {""role"": ""assistant"", ""content"": ""Customer: Thank you very much! I'm looking forward to my coffee and choco bun.""}, {""role"": ""user"", ""content"": ""Barista: You're welcome! Hope you like it. If you want something more, just tell me. Have fun!""}, {""role"": ""assistant"", ""content"": ""Customer: Thank you, I will! I'm sure it's going to be delicious. Have a good day!""}, {""role"": ""user"", ""content"": ""Barista: Have a wonderful day too! Hope you like your coffee and choco bun. Just tell me if you need more.""}, {""role"": ""assistant"", ""content"": ""Customer: Thank you, I appreciate your help. I'm sure I'll enjoy them!""}]"
English;B2;"{""setting"": ""Playing board games with friends."", ""roles"": [""player"", ""friend""], ""GPT_role"": ""friend"", ""user_role"": ""player""}";RoleFitnessLangugeLevel(1);"[{""role"": ""system"", ""content"": ""You are an AI assistant that helps people find information.""}, {""role"": ""user"", ""content"": ""Playing board games with friends.. The user is a friend. Act as if you were player. Participate in a dialogue as player in English. Generate one conversation line. You can only speak English on level B2. B2 is defined as Intermediate - Can understand the main ideas of complex text on both concrete and abstract topics, including technical discussions in his/her field of specialisation. Can interact with a degree of fluency and spontaneity that makes regular interaction with native speakers quite possible without strain for either party. Can produce clear, detailed text on a wide range of subjects and explain a viewpoint on a topical issue giving the advantages and disadvantages of various options.. From now on, start all your responses with: player: ...""}, {""role"": ""user"", ""content"": ""Friend: \""Hey mate, fancy a change tonight? Got this new strategy board game, bit tricky but I bet you'll get the hang of it fast. Plus, it'll stir up some fun chats!\""""}, {""role"": ""assistant"", ""content"": ""Player: \""Absolutely, I'm always up for a good challenge and a bit of fun. Let's dive into it, but don't mind if I ask a few questions about the rules as we go along!\""""}, {""role"": ""user"", ""content"": ""Friend: \""Awesome, glad you're in! No stress, I'll walk you through the rules and we can pick things up as we go. Let's kick off this game!\""""}, {""role"": ""assistant"", ""content"": ""Player: \""Sounds like a plan! Just to clarify, there aren't any specific strategies that are more advantageous in this game, are there? I'm just wondering whether it's more about luck or if there's some tactical thinking involved too.\""""}, {""role"": ""user"", ""content"": ""Buddy: \""Good one! This game's a bit of both - luck and planning. The dice roll brings in some surprise, but how you use those rolls is key. Don't sweat it, you'll pick it up as we keep playing.\""""}, {""role"": ""assistant"", ""content"": ""Player: \""Alright, that does sound intriguing. I'm curious to see how the dice rolls will influence our tactics. Let's roll them and start the game!\""""}, {""role"": ""user"", ""content"": ""Friend: \""Alright, let's do this! We'll roll the dice and see what happens, and may the best player win!\""""}, {""role"": ""assistant"", ""content"": ""Player: \""Absolutely, let the best strategist win! Here's to a great game, and no hard feelings, regardless of the outcome!\""""}, {""role"": ""user"", ""content"": ""Friend: \""Awesome! Don't worry about it, we're just playing for fun. Let's get this game started!\""""}, {""role"": ""assistant"", ""content"": ""Player: \""Agreed! Let's enjoy the game and may the luck be in our favor. Ready to roll the dice?\""""}, {""role"": ""user"", ""content"": ""Friend: \""Alright, let's give this a go and see how the game plays out. Good luck, mate!\""""}, {""role"": ""assistant"", ""content"": ""Player: \""Thanks, good luck to you too! Excited to see how our strategies unfold in this game. Let's get started!\""""}]"
